customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST51495,6,Month-to-month,53.48,348.25,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,No,5,12.25,0,1,1
CUST51496,36,One year,54.66,1691.75,DSL,No,No,No,Credit card (auto),Yes,1,No,No,Yes,No,2,0.43,1,0,0
CUST51497,72,Month-to-month,63.8,5237.28,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,Yes,Yes,No,2,0.0,0,0,0
CUST51498,26,Month-to-month,52.07,1461.08,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,6,30.89,1,1,0
CUST51499,2,One year,25.64,54.68,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,12.34,0,0,0
CUST51500,1,One year,35.23,38.06,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,Yes,Yes,No,1,0.0,0,1,0
CUST51501,18,Month-to-month,80.96,1596.12,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,0,73.45,2,0,1
CUST51502,18,One year,117.13,1925.67,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,2,0.75,0,0,0
CUST51503,3,Month-to-month,57.4,184.44,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,Yes,2,63.4,0,0,0
CUST51504,8,Month-to-month,38.09,302.82,DSL,No,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,2,22.72,1,0,1
CUST51505,7,Month-to-month,60.56,453.24,Fiber optic,Yes,No,Yes,Mailed check,No,0,Yes,Yes,Yes,No,4,22.36,0,2,1
CUST51506,35,Two year,66.67,2146.41,DSL,No,Yes,No,Mailed check,Yes,0,No,Yes,Yes,Yes,1,83.62,1,0,0
CUST51507,28,Two year,28.7,746.14,Fiber optic,No,Yes,No,Electronic check,Yes,1,Yes,No,Yes,No,0,12.9,0,0,0
CUST51508,12,Month-to-month,109.12,1169.11,DSL,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,2,2.21,0,1,0
CUST51509,25,Month-to-month,53.86,1165.27,DSL,No,No,Yes,Mailed check,No,0,No,No,Yes,Yes,1,19.95,0,0,0
CUST51510,18,One year,47.11,927.63,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),No,0,No,No,Yes,Yes,2,26.59,0,1,0
CUST51511,6,Month-to-month,60.54,389.47,DSL,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,2,27.44,1,1,1
CUST51512,2,Month-to-month,35.45,66.46,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,0,1.36,1,0,0
CUST51513,39,Month-to-month,117.44,4131.35,Fiber optic,Yes,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,No,1,29.21,3,0,0
CUST51514,3,One year,115.52,336.92,Fiber optic,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,4,2.82,0,0,0
CUST51515,9,Month-to-month,23.65,204.25,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,10.67,0,0,1
CUST51516,6,Month-to-month,48.11,319.96,Fiber optic,No,Yes,No,Credit card (auto),No,0,No,Yes,Yes,No,3,29.02,2,0,1
CUST51517,26,Month-to-month,88.19,2541.99,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,No,Yes,Yes,2,14.5,0,0,1
CUST51518,72,Two year,108.56,7340.04,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,Yes,Yes,No,3,6.76,0,2,0
CUST51519,5,One year,29.77,162.37,DSL,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,2,47.76,3,0,0
CUST51520,4,Month-to-month,25.91,111.34,DSL,No,Yes,No,Electronic check,No,0,Yes,Yes,Yes,No,0,23.67,0,1,0
CUST51521,1,Month-to-month,95.88,100.26,DSL,No,Yes,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,3.26,1,1,0
CUST51522,53,One year,74.86,4420.92,Fiber optic,Yes,No,Yes,Credit card (auto),Yes,0,Yes,No,No,No phone service,0,46.16,0,0,0
CUST51523,6,Two year,30.69,179.91,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,No,No phone service,0,5.24,1,3,1
CUST51524,1,Month-to-month,21.66,23.48,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,3,15.92,0,0,1
CUST51525,9,One year,109.1,1091.05,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,1,29.18,0,0,0
CUST51526,12,Month-to-month,66.4,764.23,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,Yes,1,0.0,0,1,0
CUST51527,16,Month-to-month,31.22,511.47,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,3,0.0,0,0,0
CUST51528,13,Two year,85.41,1095.03,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,Yes,No,Yes,No,4,49.88,0,1,0
CUST51529,6,Month-to-month,69.96,426.2,DSL,No,No,No,Credit card (auto),No,1,No,No,Yes,No,0,0.68,2,2,1
CUST51530,1,One year,84.64,76.43,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,1,2.01,2,0,0
CUST51531,34,One year,72.25,2434.85,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,No,No,No phone service,2,26.22,0,0,0
CUST51532,16,One year,74.71,1094.92,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,Yes,2,0.0,2,0,0
CUST51533,15,Two year,85.71,1294.52,DSL,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,3,29.92,0,1,0
CUST51534,11,Month-to-month,29.99,378.37,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,No,No,Yes,No,4,3.74,0,1,1
CUST51535,1,Two year,112.56,127.87,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,2,4.63,0,1,0
CUST51536,17,Month-to-month,113.51,1721.95,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,No,1,21.88,0,0,0
CUST51537,23,One year,78.61,1854.57,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,Yes,4,13.88,0,0,0
CUST51538,1,Month-to-month,98.89,95.66,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,3,8.98,1,0,1
CUST51539,1,Two year,114.12,101.49,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,1,53.53,1,0,1
CUST51540,16,Month-to-month,22.21,321.47,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,Yes,1,0.0,0,0,0
CUST51541,10,Month-to-month,83.71,735.73,DSL,Yes,No,No,Mailed check,No,0,No,No,Yes,No,4,20.01,1,0,0
CUST51542,18,Month-to-month,58.2,1107.31,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,Yes,Yes,No,0,0.0,1,0,1
CUST51543,21,Month-to-month,116.94,2240.73,DSL,No,No,Yes,Electronic check,Yes,1,No,No,Yes,Yes,1,20.93,0,1,0
CUST51544,63,One year,67.74,4463.92,Fiber optic,Yes,Yes,No,Credit card (auto),Yes,0,No,No,Yes,No,6,57.38,0,0,0
CUST51545,1,Month-to-month,53.6,61.1,Fiber optic,No,No,Yes,Credit card (auto),Yes,1,No,No,Yes,Yes,0,59.09,0,0,0
CUST51546,1,Month-to-month,45.28,50.93,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,Yes,Yes,Yes,1,0.0,0,0,0
CUST51547,7,Two year,52.83,412.45,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,2,11.63,3,1,0
CUST51548,17,Month-to-month,102.9,1504.37,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,0,33.92,0,1,0
CUST51549,3,Month-to-month,90.07,294.41,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,3,18.59,0,0,1
CUST51550,3,Month-to-month,110.06,322.74,Fiber optic,Yes,Yes,Yes,Credit card (auto),No,1,Yes,Yes,Yes,No,1,10.47,0,0,0
CUST51551,8,Month-to-month,54.29,449.67,Fiber optic,No,Yes,No,Credit card (auto),No,0,No,No,Yes,Yes,3,30.27,1,1,0
CUST51552,65,Month-to-month,115.41,7304.07,DSL,Yes,No,Yes,Mailed check,Yes,0,Yes,No,No,No phone service,2,59.51,0,1,0
CUST51553,12,Month-to-month,57.22,617.16,Fiber optic,Yes,No,No,Mailed check,Yes,0,No,No,Yes,No,1,21.92,0,1,1
CUST51554,13,Two year,55.9,750.43,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,No,0,0.0,1,1,1
CUST51555,12,Month-to-month,26.98,339.38,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,2,0.37,0,1,0
CUST51556,25,Two year,23.62,602.1,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,2,0.0,1,0,0
CUST51557,22,Month-to-month,105.41,2312.24,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,34.55,1,0,1
CUST51558,10,Two year,82.98,863.12,DSL,No,Yes,Yes,Electronic check,No,0,No,No,Yes,No,2,13.05,2,0,0
CUST51559,40,Month-to-month,65.55,2880.02,DSL,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,0,8.5,0,2,0
CUST51560,17,Month-to-month,115.56,1694.94,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,2,2.46,2,2,0
CUST51561,25,One year,32.91,771.63,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,0,0.0,1,0,1
CUST51562,18,One year,44.09,837.96,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,No,4,14.25,1,1,0
CUST51563,28,One year,82.21,2554.43,DSL,No,No,Yes,Mailed check,No,1,Yes,No,Yes,No,2,1.21,2,1,0
CUST51564,49,Month-to-month,22.56,981.84,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,No,No,No,No phone service,0,11.78,0,0,0
CUST51565,6,Month-to-month,55.1,333.84,DSL,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,1,8.02,1,1,1
CUST51566,9,Month-to-month,73.4,709.98,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,2,1.44,0,0,0
CUST51567,20,Two year,85.06,1865.68,DSL,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,1,13.98,1,1,0
CUST51568,3,Two year,112.25,380.78,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,1,No,No,Yes,No,1,15.93,0,0,0
CUST51569,56,Two year,92.3,5874.75,DSL,Yes,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,3,34.66,0,1,1
CUST51570,4,Month-to-month,61.87,274.52,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,3,4.89,4,1,1
CUST51571,50,Month-to-month,91.25,4035.71,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,3,33.83,0,0,1
CUST51572,51,One year,37.78,2123.11,DSL,No,No,Yes,Credit card (auto),Yes,1,No,No,Yes,No,3,40.74,0,0,0
CUST51573,37,One year,91.5,2930.87,No,No internet service,No internet service,No internet service,Mailed check,No,1,No,No,Yes,Yes,1,0.0,1,2,0
CUST51574,72,Month-to-month,79.07,5684.09,DSL,Yes,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,56.92,0,0,0
CUST51575,22,Month-to-month,116.54,2821.2,DSL,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,No,5,40.29,0,1,1
CUST51576,33,Two year,71.48,2431.41,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,4.49,0,0,0
CUST51577,1,Month-to-month,35.58,36.83,No,No internet service,No internet service,No internet service,Electronic check,Yes,1,Yes,No,Yes,No,3,0.0,0,1,1
CUST51578,26,Month-to-month,67.88,1897.53,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,1,No,No,Yes,Yes,7,0.0,2,0,0
CUST51579,3,Month-to-month,93.93,321.88,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,2,0.98,1,0,1
CUST51580,4,One year,84.87,312.09,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,1,11.97,0,1,0
CUST51581,1,Month-to-month,30.19,29.01,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,0.0,0,0,0
CUST51582,23,Two year,83.41,2131.31,DSL,No,Yes,Yes,Bank transfer (auto),No,0,No,No,Yes,Yes,1,22.23,0,1,0
CUST51583,10,Two year,76.39,793.48,Fiber optic,No,No,No,Mailed check,No,0,Yes,Yes,Yes,No,0,30.3,0,1,0
CUST51584,8,Two year,51.97,357.56,DSL,No,No,No,Electronic check,No,0,Yes,Yes,Yes,No,2,152.42,1,0,0
CUST51585,20,Month-to-month,82.41,1589.19,Fiber optic,Yes,Yes,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,5,7.97,0,0,1
CUST51586,14,One year,78.33,1135.73,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,4,22.32,1,1,1
CUST51587,12,Two year,100.25,1287.97,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,No,3,9.16,1,0,0
CUST51588,2,Month-to-month,100.82,200.61,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,No,2,0.0,0,0,0
CUST51589,1,Month-to-month,68.28,78.18,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,Yes,3,0.0,1,1,1
CUST51590,5,Month-to-month,47.89,250.09,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,2,0.0,1,0,0
CUST51591,14,One year,53.04,637.61,DSL,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,0,24.9,0,0,1
CUST51592,21,Two year,27.77,665.83,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,1,0.0,0,1,1
CUST51593,22,Month-to-month,108.72,2727.01,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,Yes,No,No,No phone service,1,18.86,1,1,0
CUST51594,6,Month-to-month,80.7,500.82,DSL,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,Yes,1,6.78,0,0,0
CUST51595,41,Two year,85.57,3370.93,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,Yes,No,1,1.75,0,0,1
CUST51596,3,Month-to-month,44.81,132.54,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,No,2,33.23,2,0,1
CUST51597,19,Two year,72.6,1434.88,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,Yes,1,2.0,0,1,0
CUST51598,23,Two year,67.3,1426.2,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,1,28.38,0,0,0
CUST51599,25,Two year,53.95,1376.58,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,1,No,No,Yes,No,3,21.59,0,1,0
CUST51600,17,Month-to-month,102.62,1865.69,Fiber optic,No,Yes,No,Mailed check,No,0,Yes,No,Yes,No,1,9.39,0,1,0
CUST51601,60,Month-to-month,89.71,4787.2,Fiber optic,No,No,No,Electronic check,Yes,1,No,Yes,Yes,Yes,2,6.99,0,1,1
CUST51602,6,One year,32.86,204.54,DSL,Yes,No,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,2,0.85,1,2,0
CUST51603,1,One year,61.28,64.1,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,Yes,0,0.0,0,1,0
CUST51604,1,One year,89.22,93.35,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,Yes,No,Yes,No,2,0.0,0,0,1
CUST51605,5,One year,84.33,437.13,DSL,Yes,No,No,Electronic check,No,0,Yes,Yes,Yes,No,1,13.16,1,0,0
CUST51606,1,Month-to-month,50.5,54.12,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,1,Yes,No,Yes,Yes,1,0.0,0,1,0
CUST51607,16,Month-to-month,42.13,573.07,DSL,Yes,Yes,Yes,Electronic check,Yes,1,No,No,Yes,No,2,5.59,1,0,0
CUST51608,1,One year,72.36,63.81,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,0.0,1,2,0
CUST51609,14,One year,67.07,882.57,No,No internet service,No internet service,No internet service,Mailed check,No,1,No,Yes,Yes,No,4,0.0,0,0,0
CUST51610,29,One year,100.28,2751.39,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,No,1,12.21,0,2,0
CUST51611,22,Month-to-month,86.91,2170.05,No,No internet service,No internet service,No internet service,Electronic check,No,1,Yes,No,Yes,Yes,0,0.0,1,0,1
CUST51612,1,One year,80.64,69.29,DSL,No,No,Yes,Electronic check,No,1,Yes,No,Yes,Yes,1,7.32,0,1,0
CUST51613,30,Month-to-month,118.17,3941.82,DSL,Yes,No,Yes,Electronic check,Yes,1,No,Yes,Yes,No,0,14.05,0,0,1
CUST51614,49,Month-to-month,63.69,3227.95,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,1,14.33,1,0,0
CUST51615,10,Month-to-month,44.01,477.76,DSL,Yes,Yes,No,Mailed check,No,0,No,Yes,Yes,No,0,8.98,1,1,1
CUST51616,44,Two year,45.25,1764.99,Fiber optic,Yes,Yes,No,Mailed check,Yes,0,Yes,No,No,No phone service,0,1.12,0,1,0
CUST51617,12,Month-to-month,107.88,1452.9,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,0,3.85,1,1,1
CUST51618,3,Month-to-month,27.23,83.07,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,Yes,No,No phone service,3,4.08,0,1,0
CUST51619,40,One year,51.12,2317.01,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,Yes,No,No phone service,1,0.0,2,0,0
CUST51620,2,One year,86.05,149.36,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,7.11,0,1,0
CUST51621,6,Month-to-month,93.16,560.49,DSL,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,2,33.37,1,0,0
CUST51622,7,Two year,70.76,456.97,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,9.86,1,0,0
CUST51623,26,One year,50.6,1404.22,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,3,55.9,0,0,0
CUST51624,35,Month-to-month,109.56,3589.91,DSL,Yes,Yes,No,Electronic check,No,0,No,No,Yes,No,2,2.25,0,0,0
CUST51625,1,Month-to-month,40.74,42.14,DSL,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,3,18.0,1,3,0
CUST51626,52,One year,102.69,4750.49,DSL,Yes,No,Yes,Mailed check,No,0,Yes,No,Yes,No,3,18.43,1,1,0
CUST51627,3,Month-to-month,65.79,216.24,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,No,3,12.71,0,0,0
CUST51628,20,Month-to-month,111.58,2063.0,DSL,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,2,6.48,0,1,1
CUST51629,1,One year,65.2,71.66,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,2,16.71,1,1,0
CUST51630,59,Two year,30.19,1729.07,DSL,No,No,Yes,Electronic check,No,0,Yes,No,Yes,No,5,55.3,0,2,0
CUST51631,4,Month-to-month,68.07,260.4,DSL,No,No,No,Electronic check,No,0,No,No,No,No phone service,1,18.36,0,1,0
CUST51632,28,Month-to-month,46.85,1468.78,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,2,6.48,1,1,0
CUST51633,4,Two year,52.59,180.19,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,No,No phone service,3,0.0,0,0,1
CUST51634,11,Month-to-month,71.29,704.87,DSL,No,No,Yes,Electronic check,No,0,Yes,No,Yes,Yes,1,40.71,1,0,1
CUST51635,3,One year,104.15,282.02,Fiber optic,No,No,Yes,Mailed check,No,0,Yes,No,Yes,Yes,1,37.17,1,0,0
CUST51636,22,One year,31.03,656.86,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,1,85.76,1,1,0
CUST51637,11,Month-to-month,79.4,849.42,DSL,Yes,No,Yes,Electronic check,No,0,No,No,Yes,Yes,4,2.18,1,1,0
CUST51638,54,Month-to-month,115.88,5916.48,DSL,Yes,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,1,9.21,0,0,1
CUST51639,15,Two year,50.57,729.25,Fiber optic,No,No,Yes,Credit card (auto),Yes,1,No,Yes,Yes,No,0,30.37,1,0,0
CUST51640,31,Two year,104.47,3235.43,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,3,17.72,0,2,0
CUST51641,46,One year,76.79,3581.37,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,Yes,2,14.76,1,0,0
CUST51642,47,One year,25.92,1085.33,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,Yes,3,10.05,1,0,0
CUST51643,11,Month-to-month,108.6,1130.35,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,6,47.1,0,0,0
CUST51644,72,Month-to-month,78.32,5604.74,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,Yes,Yes,Yes,No,1,54.42,1,0,1
CUST51645,11,One year,59.02,581.35,Fiber optic,Yes,No,No,Mailed check,Yes,0,No,Yes,Yes,Yes,3,27.75,0,1,1
CUST51646,8,Month-to-month,82.02,587.06,DSL,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,2,4.09,0,0,0
CUST51647,30,Month-to-month,73.81,2078.26,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,3,7.19,0,1,0
CUST51648,1,One year,22.55,22.26,DSL,No,Yes,No,Mailed check,Yes,0,No,Yes,No,No phone service,1,0.17,1,1,1
CUST51649,2,Month-to-month,35.38,63.5,Fiber optic,Yes,Yes,No,Credit card (auto),No,1,Yes,No,Yes,Yes,1,15.66,1,0,0
CUST51650,1,Month-to-month,117.25,128.78,Fiber optic,Yes,No,No,Electronic check,Yes,1,Yes,No,Yes,Yes,3,9.8,1,1,1
CUST51651,13,Two year,20.3,239.76,DSL,No,No,No,Mailed check,Yes,0,No,Yes,Yes,No,2,3.53,1,0,0
CUST51652,5,One year,29.82,152.67,Fiber optic,Yes,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,No,2,38.44,0,0,0
CUST51653,16,One year,117.25,1855.64,DSL,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,No,3,24.55,0,0,0
CUST51654,3,Month-to-month,112.49,367.72,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,0.0,1,0,1
CUST51655,1,One year,111.11,109.65,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,Yes,1,0.0,1,1,1
CUST51656,21,Month-to-month,111.4,2210.02,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,Yes,Yes,Yes,2,0.0,0,1,0
CUST51657,59,Month-to-month,43.14,2581.64,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,0,13.74,1,1,0
CUST51658,8,One year,60.36,466.47,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,No,1,0.0,0,0,1
CUST51659,10,One year,84.55,877.54,DSL,No,No,Yes,Electronic check,No,0,Yes,No,Yes,No,2,21.44,0,0,1
CUST51660,17,One year,60.43,933.25,Fiber optic,No,No,No,Electronic check,No,0,No,Yes,Yes,No,2,15.49,1,0,0
CUST51661,6,Two year,109.1,726.88,DSL,No,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,No,1,17.97,1,0,0
CUST51662,5,Month-to-month,81.59,448.49,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,Yes,No,0,21.87,1,0,0
CUST51663,34,Month-to-month,104.29,3636.56,DSL,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,2,10.43,0,1,0
CUST51664,19,Two year,85.89,1648.68,DSL,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,2,38.46,1,1,0
CUST51665,6,Month-to-month,56.66,333.38,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,No,Yes,No,2,0.0,2,1,0
CUST51666,16,Month-to-month,113.42,1803.41,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,Yes,No,Yes,No,4,0.0,2,0,1
CUST51667,18,Two year,54.63,925.7,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,No,Yes,Yes,2,31.71,0,0,0
CUST51668,8,One year,69.05,565.6,DSL,Yes,No,Yes,Mailed check,Yes,0,No,No,Yes,Yes,1,6.67,1,0,0
CUST51669,3,One year,47.05,129.4,Fiber optic,No,Yes,No,Mailed check,No,0,Yes,Yes,No,No phone service,1,38.64,0,0,0
CUST51670,10,One year,82.93,922.88,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,Yes,Yes,Yes,2,0.0,0,0,1
CUST51671,12,One year,53.89,618.02,DSL,Yes,Yes,Yes,Bank transfer (auto),Yes,0,No,No,No,No phone service,2,28.29,0,0,1
CUST51672,2,Month-to-month,83.2,154.7,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,3,62.17,1,1,1
CUST51673,26,Month-to-month,110.32,3014.64,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,5,3.79,1,1,0
CUST51674,25,Month-to-month,25.14,705.3,DSL,No,No,No,Mailed check,No,0,No,No,Yes,No,1,88.68,1,1,1
CUST51675,20,Month-to-month,107.74,2251.87,Fiber optic,No,Yes,No,Credit card (auto),No,1,No,No,Yes,No,4,30.99,0,0,1
CUST51676,19,Month-to-month,57.02,1195.12,Fiber optic,Yes,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,No,0,5.93,0,1,0
CUST51677,21,Month-to-month,103.71,2254.38,DSL,No,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,Yes,3,3.35,0,0,0
CUST51678,6,One year,73.27,491.52,No,No internet service,No internet service,No internet service,Mailed check,No,1,Yes,No,Yes,Yes,0,0.0,0,1,0
CUST51679,9,One year,65.16,590.62,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,Yes,3,31.99,0,0,1
CUST51680,27,Two year,58.29,1493.69,DSL,No,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,Yes,4,29.77,1,1,0
CUST51681,7,One year,48.41,340.29,Fiber optic,Yes,No,Yes,Mailed check,No,0,Yes,No,Yes,No,0,6.96,0,2,0
CUST51682,62,Two year,58.24,3546.39,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,2,0.0,0,5,0
CUST51683,52,Two year,95.59,4901.23,DSL,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,1,1.65,0,0,1
